3,The Anchorage,Fully Furnished Condominium,860 sqft ,370H Alexandra Road, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.61 km
4,Queens,Fully Furnished Condominium,1194 sqft ,10 Stirling Road, Available from 1 Jun,3,3,"S$ 4,200 /mo",EW19 Queenstown MRT Station,0.17 km
5,Commonwealth Towers,Partially Furnished Condominium,484 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
6,Alexis,Fully Furnished Condominium,883 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.39 km
7,Commonwealth Towers,Fully Furnished Condominium,463 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,980 /mo",EW19 Queenstown MRT Station,0.11 km
8,Commonwealth Towers,Partially Furnished Condominium,463 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,880 /mo",EW19 Queenstown MRT Station,0.11 km
9,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,750 /mo",EW19 Queenstown MRT Station,0.11 km
10,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.24 km
11,Queens,Fully Furnished Condominium,1195 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.17 km
12,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,688 /mo",EW19 Queenstown MRT Station,0.24 km
13,Commonwealth Towers,Condominium,1033 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,400 /mo",EW19 Queenstown MRT Station,0.11 km
14,Queensway Tower,Fully Furnished Apartment,1615 sqft ,1 Queensway, Ready to move,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.85 km
15,Queens,Fully Furnished Condominium,1410 sqft ,10 Stirling Road, Available from 10 May,4,4,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
16,Commonwealth Towers,Partially Furnished HDB Apartment,484 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.11 km
17,Alexis,Partially Furnished Apartment,678 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,850 /mo",EW19 Queenstown MRT Station,0.39 km
18,Commonwealth Towers,Partially Furnished Condominium,452 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.11 km
19,Commonwealth Towers,Condominium,463 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,350 /mo",EW19 Queenstown MRT Station,0.11 km
0,Commonwealth Towers,Partially Furnished Condominium,699 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.11 km
1,Commonwealth Towers,Partially Furnished Condominium,699 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,100 /mo",EW19 Queenstown MRT Station,0.11 km
2,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.11 km
3,Alexis,Fully Furnished Apartment,883 sqft ,356 Alexandra Road, Ready to move,1,2,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.39 km
4,Alexis,Partially Furnished Apartment,721 sqft ,356 Alexandra Road, Ready to move,2,2,"S$ 2,850 /mo",EW19 Queenstown MRT Station,0.39 km
5,165 Stirling Road,Partially Furnished HDB Apartment,699 sqft ,165 Stirling Road, S$ 2.29 psf,Room,0,"S$ 1,600 /mo",EW19 Queenstown MRT Station,0.62 km
6,Alexis,Fully Furnished Condominium,678 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.39 km
7,58 Strathmore Avenue,Fully Furnished HDB Apartment,150 sqft ,58 Strathmore Avenue, Ready to move,Room,0,S$ 750 /mo,EW19 Queenstown MRT Station,0.52 km
8,Commonwealth Towers,Partially Furnished Condominium,473 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.06 km
9,The Anchorage,Fully Furnished Condominium,1163 sqft ,370A Alexandra Road, Ready to move,2,2,"S$ 3,900 /mo",EW19 Queenstown MRT Station,0.61 km
10,Queens,Fully Furnished Condominium,1184 sqft ,12 Stirling Road, Ready to move,3,4,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.17 km
11,The Anchorage,Partially Furnished Condominium,1163 sqft ,370H Alexandra Road, Ready to move,2,2,"S$ 3,900 /mo",EW19 Queenstown MRT Station,0.61 km
12,170 Stirling Road,Fully Furnished HDB Apartment,712 sqft ,170 Stirling Road, Ready to move,2,1,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.52 km
13,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Condominium,753 sqft ,232 Commonwealth Avenue, S$ 4.25 psf,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.06 km
15,Queens,Partially Furnished Condominium,1627 sqft ,12 Stirling Road, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.17 km
16,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.12 km
17,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
18,Queensway Tower,Fully Furnished Apartment,130 sqft ,1 Queensway, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.85 km
19,23A Queen's Close,Fully Furnished HDB Apartment,820 sqft ,23A Queen's Close, Ready to move,3,2,"S$ 2,150 /mo",EW19 Queenstown MRT Station,0.73 km
0,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.24 km
1,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,230 Commonwealth Avenue, S$ 5.27 psf,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.24 km
2,The Anchorage,Fully Furnished Condominium,860 sqft ,370H Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
3,7 Jalan Bukit Merah,Fully Furnished HDB Apartment,120 sqft ,7 Jalan Bukit Merah, Ready to move,Room,0,"S$ 1,000 /mo",EW19 Queenstown MRT Station,0.78 km
4,91 Dawson Road,HDB Apartment,120 sqft ,91 Dawson Road, Ready to move,1,1,S$ 950 /mo,EW19 Queenstown MRT Station,0.71 km
5,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,150 /mo",EW19 Queenstown MRT Station,0.11 km
6,Commonwealth Towers,Partially Furnished Condominium,904 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.11 km
7,Queens,Partially Furnished Condominium,1184 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 3,799 /mo",EW19 Queenstown MRT Station,0.17 km
8,Queens,Partially Furnished Condominium,1625 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.17 km
9,Commonwealth Towers,Partially Furnished Condominium,452 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,200 /mo",EW19 Queenstown MRT Station,0.11 km
10,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,232 Commonwealth Avenue, Available from 23 Apr,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.12 km
11,Commonwealth Towers,Partially Furnished Condominium,452 sqft ,230 Commonwealth Avenue, Available from 1 May,1,1,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.24 km
12,61C Strathmore Avenue,Fully Furnished HDB Apartment,1000 sqft ,61C Strathmore Avenue, Ready to move,Room,0,S$ 600 /mo,EW19 Queenstown MRT Station,0.68 km
13,Alexis,Partially Furnished Condominium,387 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 2,450 /mo",EW19 Queenstown MRT Station,0.39 km
14,49 Strathmore Avenue,Fully Furnished HDB Apartment,130 sqft ,49 Strathmore Avenue, Ready to move,Room,0,S$ 950 /mo,EW19 Queenstown MRT Station,0.23 km
15,49 Strathmore Avenue,Fully Furnished HDB Apartment,1000 sqft ,49 Strathmore Avenue, Ready to move,Room,0,"S$ 1,100 /mo",EW19 Queenstown MRT Station,0.23 km
16,The Anchorage,Fully Furnished Condominium,861 sqft ,370A Alexandra Road, Ready to move,1,2,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
17,Queens,Fully Furnished Condominium,1184 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,200 /mo",EW19 Queenstown MRT Station,0.17 km
18,56 Strathmore Avenue,Fully Furnished HDB Apartment,1184 sqft ,56 Strathmore Avenue, S$ 2.36 psf,3,2,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.43 km
19,8 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,1300 sqft ,8 Jalan Rumah Tinggi, Available from 15 Apr,3,2,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.70 km
0,48 Strathmore Avenue,Fully Furnished HDB Apartment,1184 sqft ,48 Strathmore Avenue, S$ 2.11 psf,3,2,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.21 km
1,150 Mei Ling Street,HDB Apartment,1600 sqft ,150 Mei Ling Street, Ready to move,3,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.26 km
2,Commonwealth Towers,Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
3,Commonwealth Towers,Condominium,1053 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.24 km
4,Commonwealth Towers,Condominium,1054 sqft ,232 Commonwealth Avenue, Ready to move,3,3,"S$ 4,100 /mo",EW19 Queenstown MRT Station,0.12 km
5,88 Dawson Road,Fully Furnished HDB Apartment,150 sqft ,88 Dawson Road, Ready to move,Room,0,S$ 850 /mo,EW19 Queenstown MRT Station,0.41 km
6,37 Jalan Rumah Tinggi,Unfurnished HDB Apartment,700 sqft ,37 Jalan Rumah Tinggi, Ready to move,2,1,"S$ 1,700 /mo",EW19 Queenstown MRT Station,0.67 km
7,27 Tanglin Halt Road,Partially Furnished HDB Apartment,700 sqft ,27 Tanglin Halt Road, S$ 2.43 psf,2,2,"S$ 1,700 /mo",EW19 Queenstown MRT Station,0.83 km
8,Commonwealth Towers,Condominium,1305 sqft ,232 Commonwealth Avenue, Ready to move,4,4,"S$ 5,200 /mo",EW19 Queenstown MRT Station,0.06 km
9,Grand & Elegant Good Class Bungalow,Partially Furnished Good Class Bungalow,"7000 sqft, 20000 sqft (land) ",Swettenham Road, Ready to move,5,5,"S$ 20,000 /mo",EW19 Queenstown MRT Station,1.00 km
10,Queens,Fully Furnished Condominium,1195 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.17 km
11,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,688 /mo",EW19 Queenstown MRT Station,0.11 km
12,Commonwealth Towers,Unfurnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.11 km
13,Commonwealth Towers,Condominium,473 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
15,??BRAND NEW?? Amazing 1-Bedroom For RENT Next To MRT,Partially Furnished Condominium,474 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,250 /mo",EW19 Queenstown MRT Station,0.22 km
16,BLK 11 Jalan Bukit Merah,Fully Furnished HDB Apartment,250 sqft ,(within 0.92 km), S$ 3.60 psf,Room,0,S$ 900 /mo,EW19 Queenstown MRT Station,0.92 km
17,160 Mei Ling Street,Fully Furnished HDB Apartment,775 sqft ,160 Mei Ling Street, Ready to move,2,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.33 km
18,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.11 km
19,Commonwealth Towers,Fully Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 5,300 /mo",EW19 Queenstown MRT Station,0.11 km
0,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
1,Colonial Charm Pool- Sweetenham Rd,Partially Furnished Bungalow House,"2711 sqft, 9900 sqft (land) ",sweetenham 1, Ready to move,4,3,"S$ 9,500 /mo",EW19 Queenstown MRT Station,0.84 km
2,Commonwealth Towers,Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
3,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
4,Commonwealth Towers,Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,200 /mo",EW19 Queenstown MRT Station,0.11 km
5,48 Strathmore Avenue,Fully Furnished HDB Apartment,968 sqft ,48 Strathmore Avenue, Available from 1 Jun,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.21 km
6,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,230 Commonwealth Avenue, S$ 5.78 psf,1,1,"S$ 2,550 /mo",EW19 Queenstown MRT Station,0.24 km
7,37 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,650 sqft ,37 Jalan Rumah Tinggi, Ready to move,3,2,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.67 km
8,45 Tanglin Halt Road,Fully Furnished HDB Apartment,633 sqft ,45 Tanglin Halt Road, Ready to move,2,2,"S$ 1,950 /mo",EW19 Queenstown MRT Station,0.99 km
9,168A Queensway,HDB Apartment,904 sqft ,168A Queensway, Ready to move,3,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.67 km
10,Commonwealth Towers,Fully Furnished Condominium,689 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.06 km
11,Commonwealth Towers,Fully Furnished Condominium,754 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,800 /mo",EW19 Queenstown MRT Station,0.11 km
12,160 Mei Ling Street,Fully Furnished HDB Apartment,775 sqft ,160 Mei Ling Street, Available from 15 May,2,2,"S$ 2,100 /mo",EW19 Queenstown MRT Station,0.33 km
13,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,300 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Fully Furnished Condominium,441 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.06 km
15,Queens,Fully Furnished Condominium,1195 sqft ,16 Stirling Road, Ready to move,3,3,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.17 km
16,Queens,Fully Furnished Condominium,1195 sqft ,16 Stirling Road, Ready to move,3,3,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.17 km
17,161 Mei Ling Street,Unfurnished HDB Apartment,950 sqft ,161 Mei Ling Street, Ready to move,4,2,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.41 km
18,Queens,Fully Furnished Condominium,1410 sqft ,14 Stirling Road, Available from 10 May,4,4,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
19,Queens,Partially Furnished Condominium,1184 sqft ,12 Stirling Road, Ready to move,3,3,"S$ 3,850 /mo",EW19 Queenstown MRT Station,0.17 km
0,Commonwealth Towers,Partially Furnished Condominium,452 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.24 km
1,MDIS Residences,Fully Furnished Apartment,85 sqft ,503 Stirling Road, Ready to move,Room,0,S$ 450 /mo,EW19 Queenstown MRT Station,0.62 km
2,Commonwealth Towers,Condominium,462 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.11 km
3,Commonwealth Towers,Fully Furnished Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.11 km
4,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.24 km
5,88 Dawson Road,Fully Furnished HDB Apartment,100 sqft ,88 Dawson Road, Ready to move,Room,0,S$ 850 /mo,EW19 Queenstown MRT Station,0.41 km
6,153 Mei Ling Street,Fully Furnished HDB Apartment,688 sqft ,153 Mei Ling Street, Available from 3 Jun,2,1,"S$ 2,350 /mo",EW19 Queenstown MRT Station,0.33 km
7,Commonwealth Towers,Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,599 /mo",EW19 Queenstown MRT Station,0.11 km
8,Alexis,Fully Furnished Condominium,603 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.39 km
9,Commonwealth Towers,Condominium,754 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.24 km
10,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,968 /mo",EW19 Queenstown MRT Station,0.06 km
11,168A Queensway,Partially Furnished HDB Apartment,904 sqft ,168A Queensway, Ready to move,3,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.67 km
12,Commonwealth Towers,Partially Furnished Condominium,453 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,380 /mo",EW19 Queenstown MRT Station,0.11 km
13,Commonwealth Towers,Partially Furnished Condominium,753 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.06 km
15,Commonwealth Towers,Fully Furnished Condominium,474 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.03 km
16,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,Commonwealth Avenue, Ready to move,2,2,"S$ 3,288 /mo",EW19 Queenstown MRT Station,0.99 km
17,170 Stirling Road,Fully Furnished HDB Apartment,684 sqft ,170 Stirling Road, Ready to move,2,2,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.52 km
18,Queensway Tower,Fully Furnished Apartment,200 sqft ,1 Queensway, Ready to move,Room,0,S$ 950 /mo,EW19 Queenstown MRT Station,0.85 km
19,Commonwealth Towers,Condominium,800 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,100 /mo",EW19 Queenstown MRT Station,0.11 km
0,Commonwealth Towers,Condominium,900 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 4,300 /mo",EW19 Queenstown MRT Station,0.11 km
1,Commonwealth Towers,Partially Furnished Condominium,1055 sqft ,232 Commonwealth Avenue, Available from 15 Apr,3,3,"S$ 4,300 /mo",EW19 Queenstown MRT Station,0.06 km
2,Commonwealth Towers,Partially Furnished Condominium,753 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.24 km
3,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.11 km
4,Commonwealth Towers,Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
5,Queens,Fully Furnished Condominium,1184 sqft ,10 Stirling Road, Available from 15 Apr,3,3,"S$ 4,300 /mo",EW19 Queenstown MRT Station,0.17 km
6,Queens,Fully Furnished Condominium,1195 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.17 km
7,44 Tanglin Halt Road,Partially Furnished HDB Apartment,527 sqft ,44 Tanglin Halt Road, Ready to move,2,2,"S$ 1,950 /mo",EW19 Queenstown MRT Station,0.98 km
8,The Anchorage,Fully Furnished Condominium,1119 sqft ,370A Alexandra Road, Ready to move,2,2,"S$ 3,900 /mo",EW19 Queenstown MRT Station,0.61 km
9,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
10,Alexis,Fully Furnished Apartment,398 sqft ,356 Alexandra Road, Available from 25 Apr,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.39 km
11,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.03 km
12,23A Queen's Close,Fully Furnished HDB Apartment,818 sqft ,23A Queen's Close, Available from 28 May,2,2,"S$ 2,200 /mo",EW19 Queenstown MRT Station,0.73 km
13,83 Strathmore Avenue,Fully Furnished HDB Apartment,1345 sqft ,83 Strathmore Avenue, Ready to move,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.23 km
14,49 Strathmore Avenue,Fully Furnished HDB Apartment,450 sqft ,49 Strathmore Avenue, Ready to move,Room,0,S$ 850 /mo,EW19 Queenstown MRT Station,0.23 km
15,The Anchorage,Partially Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
16,Queens,Partially Furnished Condominium,1626 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.17 km
17,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,000 /mo",EW19 Queenstown MRT Station,0.11 km
18,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.11 km
19,88 Dawson Road,Fully Furnished HDB Apartment,120 sqft ,88 Dawson Road, S$ 7.50 psf,Room,0,S$ 900 /mo,EW19 Queenstown MRT Station,0.41 km
0,88 Dawson Road,Fully Furnished HDB Apartment,120 sqft ,88 Dawson Road, S$ 7.50 psf,Room,0,S$ 900 /mo,EW19 Queenstown MRT Station,0.41 km
1,169 Stirling Road,Partially Furnished HDB Apartment,150 sqft ,169 Stirling Road, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.55 km
2,Commonwealth Towers,Condominium,473 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,850 /mo",EW19 Queenstown MRT Station,0.11 km
3,Commonwealth Towers,Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,850 /mo",EW19 Queenstown MRT Station,0.11 km
4,Commonwealth Towers,Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,000 /mo",EW19 Queenstown MRT Station,0.11 km
5,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
6,Queens,Condominium,1195 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.17 km
7,Alexis,Apartment,870 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.39 km
8,The Anchorage,Fully Furnished Condominium,861 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.61 km
9,36 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,150 sqft ,36 Jalan Rumah Tinggi, Ready to move,1,1,S$ 750 /mo,EW19 Queenstown MRT Station,0.71 km
10,Commonwealth Towers,Condominium,473 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,825 /mo",EW19 Queenstown MRT Station,0.11 km
11,Commonwealth Towers,Unfurnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,875 /mo",EW19 Queenstown MRT Station,0.11 km
12,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.11 km
13,123 Bukit Merah Lane 1,Fully Furnished HDB Apartment,100 sqft ,123 Bukit Merah Lane 1, Ready to move,Room,0,S$ 700 /mo,EW19 Queenstown MRT Station,0.90 km
14,37 Jalan Rumah Tinggi,Unfurnished HDB Apartment,700 sqft ,37 Jalan Rumah Tinggi, Ready to move,2,1,"S$ 1,700 /mo",EW19 Queenstown MRT Station,0.67 km
15,The Anchorage,Partially Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
16,Alexis,Fully Furnished Condominium,883 sqft ,356 Alexandra Road, Ready to move,1,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.39 km
17,Queens,Fully Furnished Condominium,1410 sqft ,10 Stirling Road, Ready to move,4,3,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
18,Commonwealth Towers,Fully Furnished Condominium,1034 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.24 km
19,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.12 km
0,Commonwealth Towers,Condominium,700 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
1,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.11 km
2,124 Bukit Merah Lane 1,Fully Furnished HDB Apartment,775 sqft ,124 Bukit Merah Lane 1, Ready to move,2,2,"S$ 1,900 /mo",EW19 Queenstown MRT Station,0.97 km
3,88 Dawson Road,Fully Furnished HDB Apartment,100 sqft ,88 Dawson Road, S$ 9.00 psf,Room,0,S$ 900 /mo,EW19 Queenstown MRT Station,0.41 km
4,Alexis,Partially Furnished Apartment,398 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.39 km
5,MDIS Residences@Stirling,Fully Furnished Apartment,172 sqft ,503 Stirling Road, Ready to move,Room,0,"S$ 1,338 /mo",EW19 Queenstown MRT Station,0.64 km
