0,The Lakeshore,Fully Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,600 /mo",EW26 Lakeside MRT Station,0.21 km
1,The Lakefront Residences,Fully Furnished Condominium,883 sqft ,46 Lakeside Drive, Ready to move,2,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.18 km
2,Lakeholmz,Fully Furnished Condominium,1249 sqft ,82 Corporation Road, Available from 16 Apr,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.53 km
3,Lakeside Tower,Partially Furnished Apartment,1981 sqft ,9G Yuan Ching Road, Ready to move,3,3,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.90 km
4,The Lakeshore,Fully Furnished Condominium,1173 sqft ,31 Jurong West Street 41, Available from 16 May,3,3,"S$ 3,100 /mo",EW26 Lakeside MRT Station,0.21 km
5,The Lakefront Residences,Fully Furnished Condominium,1700 sqft ,42 Lakeside Drive, Ready to move,3,3,"S$ 5,000 /mo",EW26 Lakeside MRT Station,0.18 km
6,514 Jurong West Street 52,Fully Furnished HDB Apartment,1011 sqft ,514 Jurong West Street 52, Ready to move,2,2,"S$ 1,700 /mo",EW26 Lakeside MRT Station,0.28 km
7,440 Jurong West Avenue 1,HDB Apartment,150 sqft ,440 Jurong West Avenue 1, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.80 km
8,Caspian,Condominium,1603 sqft ,60 Lakeside Drive, Ready to move,4,3,"S$ 4,700 /mo",EW26 Lakeside MRT Station,0.18 km
9,Parc Vista,Fully Furnished Condominium,1055 sqft ,450 Corporation Road, Available from 11 May,2,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.48 km
10,The Lakefront Residences,Fully Furnished Condominium,1701 sqft ,42 Lakeside Drive, Ready to move,3,3,"S$ 4,699 /mo",EW26 Lakeside MRT Station,0.18 km
11,Lakeholmz,Fully Furnished Condominium,1238 sqft ,88 Corporation Road, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.53 km
12,Caspian,Fully Furnished Condominium,1595 sqft ,50 Lakeside Drive, S$ 2.70 psf,4,3,"S$ 4,300 /mo",EW26 Lakeside MRT Station,0.18 km
13,Parc Vista,Partially Furnished Condominium,1200 sqft ,450 Corporation Road, Ready to move,3,3,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.48 km
14,Caspian,Fully Furnished Condominium,1001 sqft ,54 Lakeside Drive, Ready to move,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.18 km
15,Caspian,Fully Furnished Condominium,463 sqft ,58 Lakeside Drive, Ready to move,1,1,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.18 km
16,The Lakefront Residences,Partially Furnished Condominium,1701 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 4,200 /mo",EW26 Lakeside MRT Station,0.18 km
17,Caspian,Fully Furnished Condominium,1141 sqft ,58 Lakeside Drive, Ready to move,3,3,"S$ 3,400 /mo",EW26 Lakeside MRT Station,0.18 km
18,Lakeville,Fully Furnished Condominium,764 sqft ,Jurong Lake Link, Available from 8 May,2,2,"S$ 2,999 /mo",EW26 Lakeside MRT Station,0.50 km
19,501 Jurong West Street 51,Partially Furnished HDB Apartment,700 sqft ,501 Jurong West Street 51, Ready to move,2,2,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.64 km
0,The Lakefront Residences,Condominium,1701 sqft ,48 Lakeside Drive, Ready to move,3,3,"S$ 4,500 /mo",EW26 Lakeside MRT Station,0.18 km
1,521 Jurong West Street 52,Fully Furnished HDB Apartment,300 sqft ,521 Jurong West Street 52, Ready to move,Room,0,S$ 900 /mo,EW26 Lakeside MRT Station,0.45 km
2,The Lakeshore,Fully Furnished Condominium,1084 sqft ,29 Jurong West Street 41, Ready to move,3,3,"S$ 2,980 /mo",EW26 Lakeside MRT Station,0.21 km
3,The Lakefront Residences,Fully Furnished Condominium,1001 sqft ,42 Lakeside Drive, Available from 4 Jun,2,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.18 km
4,514 Jurong West Street 52,Fully Furnished HDB Apartment,796 sqft ,514 Jurong West Street 52, Ready to move,2,2,"S$ 1,900 /mo",EW26 Lakeside MRT Station,0.28 km
5,348 Kang Ching Road,Fully Furnished HDB Apartment,150 sqft ,348 Kang Ching Road, S$ 4.00 psf,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.45 km
6,Caspian,Partially Furnished Condominium,1603 sqft ,60 Lakeside Drive, Ready to move,4,4,"S$ 5,000 /mo",EW26 Lakeside MRT Station,0.18 km
7,Caspian,Fully Furnished Condominium,1238 sqft ,56 Lakeside Drive, Available from 9 May,3,3,"S$ 3,499 /mo",EW26 Lakeside MRT Station,0.18 km
