17,City Square Residences,Fully Furnished Condominium,840 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
18,Blk 26 Jalan Bersih,Fully Furnished HDB Apartment,120 sqft ,26 Jalan Berseh, S$ 5.42 psf,Room,0,S$ 650 /mo,EW11 Lavender MRT Station,0.61 km
19,City Square Residences,Partially Furnished Condominium,570 sqft ,8 Kitchener Link, Ready to move,1,1,"S$ 2,700 /mo",EW11 Lavender MRT Station,0.64 km
0,Concourse Skyline,Fully Furnished Condominium,787 sqft ,298 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
1,Concourse Skyline,Partially Furnished Condominium,786 sqft ,298 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
2,Concourse Skyline,Partially Furnished Condominium,1087 sqft ,300 Beach Road, Ready to move,2,2,"S$ 5,100 /mo",EW11 Lavender MRT Station,0.78 km
3,Southbank,Partially Furnished Apartment,1313 sqft ,881 North Bridge Road, Available from 20 May,3,3,"S$ 5,800 /mo",EW11 Lavender MRT Station,0.22 km
4,Jalan Besar Plaza,Partially Furnished Apartment,600 sqft ,101 Kitchener Road, Ready to move,2,1,"S$ 1,700 /mo",EW11 Lavender MRT Station,0.57 km
5,City Square Residences,Fully Furnished Condominium,570 sqft ,8 Kitchener Link, Ready to move,Studio,0,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.64 km
6,City Square Residences,Partially Furnished Condominium,1600 sqft ,12 Kitchener Link, Available from 6 May,4,3,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.64 km
7,Southbank,Partially Furnished Apartment,614 sqft ,881 North Bridge Road, Ready to move,1,1,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.22 km
8,Citylights,Fully Furnished Condominium,560 sqft ,86 Jellicoe Road, Ready to move,1,1,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.12 km
9,Kerrisdale,Fully Furnished Condominium,1259 sqft ,32 Sturdee Road, Ready to move,3,3,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.86 km
